DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
GDSC2,343,16103708,924107,CAL-39,SIDM00935,CESC,1615,CZC24832,PI3Kgamma,PI3K/MTOR signaling,1046,Y,0.010005,10.0,4.009283,0.954537,0.035468,-1.185604
GDSC2,343,16110631,930297,SiHa,SIDM01093,CESC,1615,CZC24832,PI3Kgamma,PI3K/MTOR signaling,1046,Y,0.010005,10.0,4.942785,0.97494,0.069373,-0.198563
GDSC2,343,16110914,930298,SKG-IIIa,SIDM00381,CESC,1615,CZC24832,PI3Kgamma,PI3K/MTOR signaling,1046,Y,0.010005,10.0,5.087295,0.952754,0.038112,-0.045765
GDSC2,343,16117004,949154,OMC-1,SIDM00240,CESC,1615,CZC24832,PI3Kgamma,PI3K/MTOR signaling,1046,Y,0.010005,10.0,5.834946,0.983044,0.033716,0.744766
GDSC2,343,16135330,1240179,MS751,SIDM00638,CESC,1615,CZC24832,PI3Kgamma,PI3K/MTOR signaling,1046,Y,0.010005,10.0,5.119119,0.988965,0.029767,-0.012116
GDSC2,343,16141437,1240212,SISO,SIDM00394,CESC,1615,CZC24832,PI3Kgamma,PI3K/MTOR signaling,1046,Y,0.010005,10.0,5.109903,0.979149,0.025487,-0.02186
GDSC2,343,16152673,1298134,HeLa,SIDM00846,CESC,1615,CZC24832,PI3Kgamma,PI3K/MTOR signaling,1046,Y,0.010005,10.0,5.024929,0.991668,0.036666,-0.111708
GDSC2,343,15949453,687505,C-33-A,SIDM00889,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,1.676562,0.820258,0.16874,-0.208307
GDSC2,343,15949733,687506,C-4-I,SIDM00905,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,1.936191,0.859212,0.158067,-0.097119
GDSC2,343,15950015,687514,ME-180,SIDM00627,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,4.136697,0.953583,0.045349,0.845267
GDSC2,343,15966431,724839,SW756,SIDM01174,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,6.878859,0.982414,0.074363,2.019622
GDSC2,343,16009774,906824,Ca-Ski,SIDM00923,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,1.981739,0.839305,0.178942,-0.077612
GDSC2,343,16014345,906843,DoTc2-4510,SIDM00864,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,-0.0926,0.624876,0.111002,-0.965966
GDSC2,343,16026634,907068,HT-3,SIDM00679,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,2.519001,0.895724,0.123115,0.152475
GDSC2,343,16103709,924107,CAL-39,SIDM00935,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,4.100539,0.95727,0.091051,0.829782
GDSC2,343,16110632,930297,SiHa,SIDM01093,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,2.160827,0.856424,0.132243,-0.000917
GDSC2,343,16110915,930298,SKG-IIIa,SIDM00381,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,4.270803,0.928795,0.062543,0.902699
GDSC2,343,16117005,949154,OMC-1,SIDM00240,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,4.549216,0.960773,0.052399,1.021932
GDSC2,343,16135331,1240179,MS751,SIDM00638,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,1.902895,0.860572,0.179099,-0.111378
GDSC2,343,16141438,1240212,SISO,SIDM00394,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,1.707024,0.822232,0.143171,-0.195262
GDSC2,343,16152674,1298134,HeLa,SIDM00846,CESC,1617,AZD5582,"XIAP, cIAP",Apoptosis regulation,1046,Y,0.010005,10.0,3.442956,0.962011,0.048763,0.548167
GDSC2,343,15949465,687505,C-33-A,SIDM00889,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,3.322951,0.976709,0.019413,-0.163329
GDSC2,343,15949745,687506,C-4-I,SIDM00905,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,3.678829,0.989055,0.033627,0.143632
GDSC2,343,15950027,687514,ME-180,SIDM00627,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,4.138146,0.984373,0.029549,0.539811
GDSC2,343,15966443,724839,SW756,SIDM01174,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,5.289404,0.982606,0.029201,1.532821
GDSC2,343,16009786,906824,Ca-Ski,SIDM00923,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,3.999253,0.983001,0.029143,0.42001
GDSC2,343,16014357,906843,DoTc2-4510,SIDM00864,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,4.317384,0.982889,0.03746,0.694412
GDSC2,343,16026646,907068,HT-3,SIDM00679,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,3.900354,0.988691,0.025909,0.334706
GDSC2,343,16103721,924107,CAL-39,SIDM00935,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,1.545201,0.920705,0.030873,-1.696714
GDSC2,343,16110644,930297,SiHa,SIDM01093,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,3.852976,0.982653,0.018141,0.293841
GDSC2,343,16110927,930298,SKG-IIIa,SIDM00381,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,4.588965,0.97365,0.047505,0.928663
GDSC2,343,16117017,949154,OMC-1,SIDM00240,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,4.15037,0.982173,0.076246,0.550355
GDSC2,343,16135343,1240179,MS751,SIDM00638,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,3.60817,0.989898,0.027329,0.082685
GDSC2,343,16141450,1240212,SISO,SIDM00394,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,4.148967,0.987024,0.029275,0.549145
GDSC2,343,16152686,1298134,HeLa,SIDM00846,CESC,1632,Ribociclib,"CDK4, CDK6",Cell cycle,1046,Y,0.002001,2.0,3.423026,0.991731,0.047379,-0.07701
GDSC2,343,15949469,687505,C-33-A,SIDM00889,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-1.361569,0.473536,0.059812,-0.782246
GDSC2,343,15949749,687506,C-4-I,SIDM00905,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-0.184061,0.626317,0.114227,0.002855
GDSC2,343,15950031,687514,ME-180,SIDM00627,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-0.848787,0.537116,0.108972,-0.44035
GDSC2,343,15966447,724839,SW756,SIDM01174,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,3.202047,0.883995,0.102326,2.260535
GDSC2,343,16009790,906824,Ca-Ski,SIDM00923,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-0.071398,0.631035,0.172778,0.077973
GDSC2,343,16014361,906843,DoTc2-4510,SIDM00864,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-1.688992,0.435873,0.18456,-1.000555
GDSC2,343,16026650,907068,HT-3,SIDM00679,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-0.082535,0.636629,0.189349,0.070547
GDSC2,343,16103725,924107,CAL-39,SIDM00935,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-1.332179,0.477301,0.152622,-0.76265
GDSC2,343,16110648,930297,SiHa,SIDM01093,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-0.536771,0.576063,0.157435,-0.232314
GDSC2,343,16110931,930298,SKG-IIIa,SIDM00381,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,0.474185,0.67138,0.115307,0.441739
GDSC2,343,16135347,1240179,MS751,SIDM00638,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-0.89632,0.533972,0.131676,-0.472042
GDSC2,343,16141454,1240212,SISO,SIDM00394,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,0.16225,0.661307,0.141679,0.233757
GDSC2,343,16152690,1298134,HeLa,SIDM00846,CESC,1708,CDK9_5576,CDK9,Cell cycle,1001,Y,0.010005,10.0,-0.814328,0.545971,0.07948,-0.417374
GDSC2,343,15949470,687505,C-33-A,SIDM00889,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-3.745255,0.329297,0.161149,-0.838081
GDSC2,343,15949750,687506,C-4-I,SIDM00905,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-1.74854,0.579742,0.140638,0.197605
GDSC2,343,15950032,687514,ME-180,SIDM00627,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-2.321155,0.504161,0.134395,-0.099407
GDSC2,343,15966448,724839,SW756,SIDM01174,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,2.972169,0.926874,0.121823,2.646212
GDSC2,343,16009791,906824,Ca-Ski,SIDM00923,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-2.506397,0.481363,0.17387,-0.195491
GDSC2,343,16014362,906843,DoTc2-4510,SIDM00864,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-3.82452,0.328865,0.167093,-0.879195
GDSC2,343,16026651,907068,HT-3,SIDM00679,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-1.788922,0.5731,0.22059,0.176659
GDSC2,343,16103726,924107,CAL-39,SIDM00935,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-2.824054,0.441358,0.144732,-0.360258
GDSC2,343,16110649,930297,SiHa,SIDM01093,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-2.826174,0.441544,0.144589,-0.361358
GDSC2,343,16110932,930298,SKG-IIIa,SIDM00381,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-2.000193,0.538523,0.153057,0.067074
GDSC2,343,16135348,1240179,MS751,SIDM00638,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-3.599428,0.336773,0.172351,-0.762441
GDSC2,343,16141455,1240212,SISO,SIDM00394,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-1.928506,0.553398,0.173596,0.104258
GDSC2,343,16152691,1298134,HeLa,SIDM00846,CESC,1709,CDK9_5038,CDK9,Cell cycle,1001,Y,0.003002,3.0,-1.701357,0.58897,0.083341,0.222079
GDSC2,343,15949476,687505,C-33-A,SIDM00889,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,4.370601,0.965241,0.088615,0.223342
GDSC2,343,15949756,687506,C-4-I,SIDM00905,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,3.842782,0.963402,0.064096,0.034668
GDSC2,343,15950038,687514,ME-180,SIDM00627,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,3.691299,0.938411,0.073703,-0.019482
GDSC2,343,15966454,724839,SW756,SIDM01174,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,6.914037,0.982751,0.036482,1.132523
GDSC2,343,16009797,906824,Ca-Ski,SIDM00923,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,5.633248,0.98329,0.041292,0.674691
GDSC2,343,16014368,906843,DoTc2-4510,SIDM00864,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,4.794262,0.964608,0.046706,0.374785
GDSC2,343,16026657,907068,HT-3,SIDM00679,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,3.98164,0.962346,0.108529,0.084304
GDSC2,343,16103732,924107,CAL-39,SIDM00935,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,0.539511,0.704463,0.096577,-1.146125
GDSC2,343,16110655,930297,SiHa,SIDM01093,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,3.278252,0.924289,0.073759,-0.16713
GDSC2,343,16110938,930298,SKG-IIIa,SIDM00381,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,6.404914,0.976416,0.047784,0.950531
GDSC2,343,16135354,1240179,MS751,SIDM00638,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,-0.556298,0.579073,0.139245,-1.537834
GDSC2,343,16141461,1240212,SISO,SIDM00394,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,5.759141,0.987031,0.027868,0.719692
GDSC2,343,16152697,1298134,HeLa,SIDM00846,CESC,1720,AZD5991,MCL1,Apoptosis regulation,1001,Y,0.010005,10.0,1.983043,0.87748,0.099711,-0.630118
GDSC2,343,15949477,687505,C-33-A,SIDM00889,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.147903,0.760118,0.117375,-0.150014
GDSC2,343,15949757,687506,C-4-I,SIDM00905,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.577526,0.817799,0.127862,0.288218
GDSC2,343,15950039,687514,ME-180,SIDM00627,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,3.207748,0.848751,0.20958,0.931071
GDSC2,343,15966455,724839,SW756,SIDM01174,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,5.552764,0.936318,0.081924,3.323084
GDSC2,343,16009798,906824,Ca-Ski,SIDM00923,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,0.752019,0.598267,0.124937,-1.573873
GDSC2,343,16014369,906843,DoTc2-4510,SIDM00864,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.432313,0.774875,0.11486,0.140095
GDSC2,343,16026658,907068,HT-3,SIDM00679,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.175211,0.771179,0.114851,-0.122159
GDSC2,343,16103733,924107,CAL-39,SIDM00935,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,1.843162,0.72708,0.075289,-0.460863
GDSC2,343,16110656,930297,SiHa,SIDM01093,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.704756,0.810685,0.154867,0.417998
GDSC2,343,16110939,930298,SKG-IIIa,SIDM00381,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,3.014979,0.799218,0.15457,0.734439
GDSC2,343,16135355,1240179,MS751,SIDM00638,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.469542,0.810831,0.120872,0.178071
GDSC2,343,16141462,1240212,SISO,SIDM00394,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.574676,0.801373,0.128629,0.285311
GDSC2,343,16152698,1298134,HeLa,SIDM00846,CESC,1730,PAK_5339,"PAK1, PAK2",Cytoskeleton,1001,Y,0.030016,30.0,2.599121,0.832905,0.130114,0.310246
GDSC2,343,15949484,687505,C-33-A,SIDM00889,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,4.045725,0.98151,0.040427,-0.264016
GDSC2,343,15949764,687506,C-4-I,SIDM00905,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,3.558029,0.982842,0.061989,-0.794845
GDSC2,343,15950046,687514,ME-180,SIDM00627,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,4.617659,0.985161,0.030541,0.358501
GDSC2,343,15966462,724839,SW756,SIDM01174,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,5.680193,0.982465,0.043187,1.515009
GDSC2,343,16009805,906824,Ca-Ski,SIDM00923,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,4.533569,0.984465,0.032118,0.266975
GDSC2,343,16014376,906843,DoTc2-4510,SIDM00864,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,4.589318,0.98133,0.02915,0.327653
GDSC2,343,16026665,907068,HT-3,SIDM00679,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,3.979347,0.985278,0.044044,-0.336265
GDSC2,343,16103740,924107,CAL-39,SIDM00935,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,4.246578,0.983593,0.075688,-0.045399
GDSC2,343,16110663,930297,SiHa,SIDM01093,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,4.653917,0.986944,0.033594,0.397966
GDSC2,343,16110946,930298,SKG-IIIa,SIDM00381,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,5.433463,0.979199,0.035703,1.246458
GDSC2,343,16135362,1240179,MS751,SIDM00638,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,3.996983,0.989746,0.037745,-0.317069
GDSC2,343,16141469,1240212,SISO,SIDM00394,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,4.555302,0.987032,0.027837,0.29063
GDSC2,343,16152705,1298134,HeLa,SIDM00846,CESC,1776,GSK2256098C,FAK1,Cytoskeleton,1005,Y,0.003002,3.0,2.979831,0.980975,0.045268,-1.42418
GDSC2,343,15949486,687505,C-33-A,SIDM00889,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,0.52867,0.825172,0.109092,-1.782738
GDSC2,343,15949766,687506,C-4-I,SIDM00905,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,4.049961,0.988727,0.050893,0.486544
GDSC2,343,15950048,687514,ME-180,SIDM00627,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.009491,3.0,0.528575,0.784958,0.075868,-1.782799
GDSC2,343,15966464,724839,SW756,SIDM01174,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,5.624373,0.981918,0.058422,1.501167
GDSC2,343,16009807,906824,Ca-Ski,SIDM00923,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,3.175622,0.960733,0.063515,-0.076921
GDSC2,343,16014378,906843,DoTc2-4510,SIDM00864,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,2.650595,0.937297,0.034114,-0.415272
GDSC2,343,16026667,907068,HT-3,SIDM00679,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.009491,3.0,4.303791,0.986476,0.039869,0.650123
GDSC2,343,16103742,924107,CAL-39,SIDM00935,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,3.14092,0.96388,0.046916,-0.099284
GDSC2,343,16110665,930297,SiHa,SIDM01093,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,4.559852,0.986027,0.027262,0.815141
GDSC2,343,16110948,930298,SKG-IIIa,SIDM00381,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,5.433463,0.979199,0.035703,1.378136
GDSC2,343,16135364,1240179,MS751,SIDM00638,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,3.716505,0.986825,0.070728,0.271649
GDSC2,343,16141471,1240212,SISO,SIDM00394,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.003002,3.0,4.529289,0.986781,0.034059,0.795445
GDSC2,343,16152707,1298134,HeLa,SIDM00846,CESC,1778,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1005,Y,0.009491,3.0,3.844926,0.990257,0.024177,0.354409
GDSC2,343,15949498,687505,C-33-A,SIDM00889,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,4.549639,0.950473,0.046018,-0.235407
GDSC2,343,15949778,687506,C-4-I,SIDM00905,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,5.065479,0.976219,0.048157,0.080799
GDSC2,343,15950060,687514,ME-180,SIDM00627,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,3.454847,0.893152,0.055036,-0.906506
GDSC2,343,15966476,724839,SW756,SIDM01174,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,7.537743,0.982079,0.051388,1.596277
GDSC2,343,16009819,906824,Ca-Ski,SIDM00923,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,6.341785,0.983468,0.039797,0.863164
GDSC2,343,16014390,906843,DoTc2-4510,SIDM00864,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,6.62277,0.98292,0.03345,1.035406
GDSC2,343,16026679,907068,HT-3,SIDM00679,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,5.791445,0.984239,0.043463,0.52581
GDSC2,343,16103754,924107,CAL-39,SIDM00935,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,4.725856,0.955253,0.083348,-0.127388
GDSC2,343,16110677,930297,SiHa,SIDM01093,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,6.174631,0.982888,0.028145,0.7607
GDSC2,343,16110960,930298,SKG-IIIa,SIDM00381,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,7.316951,0.979045,0.03567,1.460933
GDSC2,343,16135376,1240179,MS751,SIDM00638,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,5.939975,0.99016,0.02476,0.616857
GDSC2,343,16141483,1240212,SISO,SIDM00394,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,4.748502,0.956175,0.048585,-0.113506
GDSC2,343,16152719,1298134,HeLa,SIDM00846,CESC,1806,Oxaliplatin,DNA alkylating agent,DNA replication,1043,Y,0.020011,20.0,5.667828,0.99124,0.043484,0.450034
GDSC2,343,15949500,687505,C-33-A,SIDM00889,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-0.803634,0.689339,0.053429,-0.478783
GDSC2,343,15949780,687506,C-4-I,SIDM00905,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,1.652668,0.922828,0.083584,0.786619
GDSC2,343,15950062,687514,ME-180,SIDM00627,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-2.130316,0.527606,0.132471,-1.162244
GDSC2,343,15966478,724839,SW756,SIDM01174,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,0.735148,0.802534,0.052567,0.313944
GDSC2,343,16009821,906824,Ca-Ski,SIDM00923,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-0.989809,0.664243,0.08577,-0.574694
GDSC2,343,16014392,906843,DoTc2-4510,SIDM00864,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-1.555275,0.594919,0.122317,-0.866003
GDSC2,343,16026681,907068,HT-3,SIDM00679,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-1.322248,0.63218,0.120334,-0.745956
GDSC2,343,16103756,924107,CAL-39,SIDM00935,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-0.637606,0.707465,0.08604,-0.393251
GDSC2,343,16110679,930297,SiHa,SIDM01093,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,2.882918,0.954978,0.044189,1.420401
GDSC2,343,16110962,930298,SKG-IIIa,SIDM00381,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-0.35212,0.707876,0.057975,-0.246179
GDSC2,343,16135378,1240179,MS751,SIDM00638,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,0.010428,0.794647,0.057335,-0.059407
GDSC2,343,16141485,1240212,SISO,SIDM00394,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,-1.57196,0.597522,0.108883,-0.874599
GDSC2,343,16152721,1298134,HeLa,SIDM00846,CESC,1808,Topotecan,TOP1,DNA replication,1043,Y,0.003002,3.0,2.286323,0.963601,0.078567,1.113056
GDSC2,343,15949501,687505,C-33-A,SIDM00889,CESC,1809,Teniposide,,DNA replication,1043,Y,0.003002,3.0,-0.801595,0.689572,0.072864,-0.643421
GDSC2,343,15949781,687506,C-4-I,SIDM00905,CESC,1809,Teniposide,,DNA replication,1043,Y,0.003002,3.0,0.68918,0.855582,0.129104,0.109158
GDSC2,343,15950063,687514,ME-180,SIDM00627,CESC,1809,Teniposide,,DNA replication,1043,Y,0.003002,3.0,-0.931739,0.670608,0.097579,-0.709121
GDSC2,343,15966479,724839,SW756,SIDM01174,CESC,1809,Teniposide,,DNA replication,1043,Y,0.003002,3.0,1.836307,0.875254,0.103517,0.688255
GDSC2,343,16009822,906824,Ca-Ski,SIDM00923,CESC,1809,Teniposide,,DNA replication,1043,Y,0.003002,3.0,-0.269879,0.742944,0.065157,-0.374998
GDSC2,343,16014393,906843,DoTc2-4510,SIDM00864,CESC,1809,Teniposide,,DNA replication,1043,Y,0.003002,3.0,0.790001,0.831539,0.105852,0.160055
GDSC2,343,16026682,907068,HT-3,SIDM00679,CESC,1809,Teniposide,,DNA replication,1043,Y,0.003002,3.0,-0.251888,0.757883,0.026349,-0.365916
