gene,tissue_id,tissue,cell_type_id,cell_type,n_cells,mean_expr,pct_cells,tpc
CDC20,UBERON:0002106,spleen,CL:0000151,secretory cell,17,1.877116371603573,0.01899441340782123,3.162196498890441e-05
CDC20,UBERON:0002106,spleen,CL:0000183,contractile cell,26,1.8058524498572717,0.032663316582914576,4.8363005277147925e-05
CDC20,UBERON:0002106,spleen,CL:0000187,muscle cell,26,1.8058524498572717,0.032663316582914576,4.8363005277147925e-05
CDC20,UBERON:0002106,spleen,CL:0000192,smooth muscle cell,26,1.8058524498572717,0.032663316582914576,4.8363005277147925e-05
CDC20,UBERON:0002106,spleen,CL:0000232,erythrocyte,421,1.8511629444403206,0.12007986309184256,0.0007831086623722798
CDC20,UBERON:0002106,spleen,CL:0000233,platelet,2,2.381807327270508,0.01904761904761905,3.720231175165225e-06
CDC20,UBERON:0002106,spleen,CL:0000234,phagocyte,384,1.7579840024312336,0.006307179343987649,0.0007142843856317232
CDC20,UBERON:0002106,spleen,CL:0000235,macrophage,239,1.7529609712097933,0.00998913316057845,0.00044456762543224434
CDC20,UBERON:0002106,spleen,CL:0000236,B cell,1254,1.7712780041367624,0.008654304032463991,0.002332584946828596
CDC20,UBERON:0002106,spleen,CL:0000359,vascular associated smooth muscle cell,26,1.8058524498572717,0.032663316582914576,4.8363005277147925e-05
CDC20,UBERON:0002106,spleen,CL:0000451,dendritic cell,120,1.7861362457275392,0.02079002079002079,0.0002232138705099135
CDC20,UBERON:0002106,spleen,CL:0000492,CD4-positive helper T cell,5,1.6357664108276366,0.0007257947452460444,9.300577937913061e-06
CDC20,UBERON:0002106,spleen,CL:0000499,stromal cell,3,2.5505186716715493,0.012096774193548387,5.5803467627478375e-06
CDC20,UBERON:0002106,spleen,CL:0000542,lymphocyte,2749,1.8346090694911785,0.007243073761313186,0.005113457750264601
CDC20,UBERON:0002106,spleen,CL:0000556,megakaryocyte,141,1.970493181377438,0.02275661717236927,0.0002622762978491483
CDC20,UBERON:0002106,spleen,CL:0000557,granulocyte monocyte progenitor cell,2,1.478454351425171,0.017241379310344827,3.720231175165225e-06
CDC20,UBERON:0002106,spleen,CL:0000559,promonocyte,40,1.7088871002197266,0.17167381974248927,7.440462350330449e-05
CDC20,UBERON:0002106,spleen,CL:0000576,monocyte,25,1.670872802734375,0.000801667468334135,4.650288968956531e-05
CDC20,UBERON:0002106,spleen,CL:0000623,natural killer cell,464,1.872613841089709,0.007467851222377802,0.0008630936326383321
CDC20,UBERON:0002106,spleen,CL:0000624,"CD4-positive, alpha-beta T cell",132,1.733510566480232,0.0018385937543527315,0.00024553525756090485
CDC20,UBERON:0002106,spleen,CL:0000625,"CD8-positive, alpha-beta T cell",81,1.661383546428916,0.001483217666770431,0.0001506693625941916
CDC20,UBERON:0002106,spleen,CL:0000723,somatic stem cell,5,1.7370948791503906,0.01607717041800643,9.300577937913061e-06
CDC20,UBERON:0002106,spleen,CL:0000738,leukocyte,3198,1.8290847673350532,0.00700470923228562,0.005948649649089194
CDC20,UBERON:0002106,spleen,CL:0000763,myeloid cell,974,1.8468574038276437,0.011791339297604203,0.0018117525823054645
CDC20,UBERON:0002106,spleen,CL:0000764,erythroid lineage cell,447,1.859037872928901,0.12256649300795174,0.0008314716676494277
CDC20,UBERON:0002106,spleen,CL:0000765,erythroblast,3,2.6323417027791343,0.06521739130434782,5.5803467627478375e-06
CDC20,UBERON:0002106,spleen,CL:0000766,myeloid leukocyte,329,1.7985904774767287,0.004617997557654787,0.0006119780283146795
CDC20,UBERON:0002106,spleen,CL:0000775,neutrophil,50,2.0771884155273437,0.0032590275061921523,9.300577937913062e-05
CDC20,UBERON:0002106,spleen,CL:0000784,plasmacytoid dendritic cell,25,1.9164328002929687,0.022872827081427266,4.650288968956531e-05
CDC20,UBERON:0002106,spleen,CL:0000785,mature B cell,1086,1.748331930536372,0.00977427367966303,0.002020085528114717
CDC20,UBERON:0002106,spleen,CL:0000786,plasma cell,495,1.9886123194839016,0.029561063003881755,0.0009207572158533931
CDC20,UBERON:0002106,spleen,CL:0000787,memory B cell,28,1.734524863106864,0.0005390835579514825,5.208323645231315e-05
CDC20,UBERON:0002106,spleen,CL:0000788,naive B cell,24,1.5593616167704265,0.0007353842382644932,4.46427741019827e-05
CDC20,UBERON:0002106,spleen,CL:0000789,alpha-beta T cell,231,1.7125188654119319,0.0017538931112241567,0.00042968670073158347
CDC20,UBERON:0002106,spleen,CL:0000791,mature alpha-beta T cell,230,1.7102791164232336,0.001755671582547098,0.0004278265851440009
CDC20,UBERON:0002106,spleen,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",33,1.7614936828613281,0.007992249939452653,6.138381439022621e-05
CDC20,UBERON:0002106,spleen,CL:0000798,gamma-delta T cell,15,1.6408812204996746,0.002217950613633003,2.7901733813739187e-05
CDC20,UBERON:0002106,spleen,CL:0000800,mature gamma-delta T cell,3,1.6119372049967449,0.0022338049143708115,5.5803467627478375e-06
CDC20,UBERON:0002106,spleen,CL:0000802,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",3,1.6119372049967449,0.0022338049143708115,5.5803467627478375e-06
CDC20,UBERON:0002106,spleen,CL:0000813,memory T cell,119,1.6685875644202994,0.001972877084783978,0.00022135375492233087
CDC20,UBERON:0002106,spleen,CL:0000814,mature NK T cell,4,1.7669225931167603,0.003887269193391642,7.44046235033045e-06
CDC20,UBERON:0002106,spleen,CL:0000815,regulatory T cell,71,1.8411519225214568,0.00957647693552738,0.00013206820671836548
CDC20,UBERON:0002106,spleen,CL:0000817,precursor B cell,32,2.159891128540039,0.15609756097560976,5.95236988026436e-05
CDC20,UBERON:0002106,spleen,CL:0000819,B-1 B cell,2,1.7129918336868286,0.00045045045045045046,3.720231175165225e-06
CDC20,UBERON:0002106,spleen,CL:0000822,B-2 B cell,17,1.7323151756735409,0.00112263091857624,3.162196498890441e-05
CDC20,UBERON:0002106,spleen,CL:0000826,pro-B cell,76,2.095326072291324,0.15767634854771784,0.00014136878465627854
CDC20,UBERON:0002106,spleen,CL:0000836,promyelocyte,5,1.6173568725585938,0.0423728813559322,9.300577937913061e-06
CDC20,UBERON:0002106,spleen,CL:0000837,hematopoietic multipotent progenitor cell,11,1.8626594543457031,0.18333333333333332,2.0461271463408738e-05
CDC20,UBERON:0002106,spleen,CL:0000838,lymphoid lineage restricted progenitor cell,76,2.095326072291324,0.15767634854771784,0.00014136878465627854
CDC20,UBERON:0002106,spleen,CL:0000839,myeloid lineage restricted progenitor cell,55,1.7260955810546874,0.11853448275862069,0.00010230635731704368
CDC20,UBERON:0002106,spleen,CL:0000842,mononuclear cell,3133,1.8252174433450368,0.0071136965337474855,0.005827742135896325
CDC20,UBERON:0002106,spleen,CL:0000843,follicular B cell,17,1.7323151756735409,0.00112263091857624,3.162196498890441e-05
CDC20,UBERON:0002106,spleen,CL:0000844,germinal center B cell,86,2.00001721049464,0.23118279569892472,0.00015996994053210466
CDC20,UBERON:0002106,spleen,CL:0000860,classical monocyte,6,1.6274820963541667,0.00026954177897574127,1.1160693525495675e-05
CDC20,UBERON:0002106,spleen,CL:0000864,tissue-resident macrophage,1,1.4004853963851929,0.008695652173913044,1.8601155875826124e-06
CDC20,UBERON:0002106,spleen,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",3,1.751085599263509,0.00017458100558659218,5.5803467627478375e-06
CDC20,UBERON:0002106,spleen,CL:0000897,"CD4-positive, alpha-beta memory T cell",63,1.6891285729786707,0.0020258537526529037,0.00011718728201770457
CDC20,UBERON:0002106,spleen,CL:0000898,naive T cell,8,1.6843504905700684,0.0003338201543918214,1.48809247006609e-05
CDC20,UBERON:0002106,spleen,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",5,1.6443094253540038,0.000737354372511429,9.300577937913061e-06
CDC20,UBERON:0002106,spleen,CL:0000904,"central memory CD4-positive, alpha-beta T cell",34,1.7067601821001839,0.0026389320086929527,6.324392997780882e-05
CDC20,UBERON:0002106,spleen,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",22,1.7020818536931819,0.0021400778210116734,4.0922542926817476e-05
CDC20,UBERON:0002106,spleen,CL:0000906,"activated CD8-positive, alpha-beta T cell",8,1.6427762508392334,0.0018099547511312218,1.48809247006609e-05
CDC20,UBERON:0002106,spleen,CL:0000907,"central memory CD8-positive, alpha-beta T cell",1,1.4704532623291016,0.002577319587628866,1.8601155875826124e-06
CDC20,UBERON:0002106,spleen,CL:0000909,"CD8-positive, alpha-beta memory T cell",56,1.6454790660313197,0.0019164955509924709,0.0001041664729046263
CDC20,UBERON:0002106,spleen,CL:0000913,"effector memory CD8-positive, alpha-beta T cell",13,1.7123084435096154,0.0023423423423423423,2.4181502638573962e-05
CDC20,UBERON:0002106,spleen,CL:0000915,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",9,1.7642913394504123,0.046875,1.674104028824351e-05
CDC20,UBERON:0002106,spleen,CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",86,1.7612024351607922,0.00550505697093842,0.00015996994053210466
CDC20,UBERON:0002106,spleen,CL:0000939,"CD16-positive, CD56-dim natural killer cell, human",23,1.7916409036387568,0.0013188829634726762,4.2782658514400085e-05
CDC20,UBERON:0002106,spleen,CL:0000940,mucosal invariant T cell,4,1.7556034326553345,0.0011841326228537595,7.44046235033045e-06
CDC20,UBERON:0002106,spleen,CL:0000945,lymphocyte of B lineage,1749,1.8327878207189823,0.01082007374229789,0.003253342162681989
CDC20,UBERON:0002106,spleen,CL:0000946,antibody secreting cell,1234,1.8156732345902553,0.0569004472725596,0.0022953826350769436
CDC20,UBERON:0002106,spleen,CL:0000957,large pre-B-II cell,29,2.2194361193426726,0.2815533980582524,5.394335203989576e-05
CDC20,UBERON:0002106,spleen,CL:0000980,plasmablast,739,1.6998345526048715,0.14953460137596114,0.0013746254192235506
CDC20,UBERON:0002106,spleen,CL:0000985,IgG plasma cell,5,1.6637361526489258,0.0028951939779965257,9.300577937913061e-06
CDC20,UBERON:0002106,spleen,CL:0000986,IgM plasma cell,6,1.7030448913574219,0.0025252525252525255,1.1160693525495675e-05
CDC20,UBERON:0002106,spleen,CL:0000988,hematopoietic cell,3943,1.841912660688245,0.008402322731873635,0.00733443576183824
CDC20,UBERON:0002106,spleen,CL:0000990,conventional dendritic cell,7,1.850656509399414,0.00641025641025641,1.3020809113078287e-05
CDC20,UBERON:0002106,spleen,CL:0001029,common dendritic progenitor,1,1.6033855676651,0.05,1.8601155875826124e-06
CDC20,UBERON:0002106,spleen,CL:0001062,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",21,1.5801693144298734,0.0017508754377188595,3.906242733923486e-05
CDC20,UBERON:0002106,spleen,CL:0001065,innate lymphoid cell,500,1.8745792236328125,0.0073762631850704434,0.0009300577937913062
CDC20,UBERON:0002106,spleen,CL:0001067,group 1 innate lymphoid cell,464,1.872613841089709,0.007467851222377802,0.0008630936326383321
CDC20,UBERON:0002106,spleen,CL:0001071,group 3 innate lymphoid cell,4,1.8380236625671387,0.001445086705202312,7.44046235033045e-06
CDC20,UBERON:0002106,spleen,CL:0001082,immature innate lymphoid cell,15,1.7551681518554687,0.0077002053388090345,2.7901733813739187e-05
CDC20,UBERON:0002106,spleen,CL:0001087,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated",1,1.4678775072097778,0.0011086474501108647,1.8601155875826124e-06
CDC20,UBERON:0002106,spleen,CL:0001203,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",18,1.7064040501912434,0.0016480498077275224,3.348208057648702e-05
CDC20,UBERON:0002106,spleen,CL:0002010,pre-conventional dendritic cell,3,1.6298948923746746,0.42857142857142855,5.5803467627478375e-06
CDC20,UBERON:0002106,spleen,CL:0002032,hematopoietic oligopotent progenitor cell,4,1.6005746126174927,0.004081632653061225,7.44046235033045e-06
CDC20,UBERON:0002106,spleen,CL:0002038,T follicular helper cell,5,1.6357664108276366,0.0007257947452460444,9.300577937913061e-06
CDC20,UBERON:0002106,spleen,CL:0002045,fraction A pre-pro B cell,17,1.8447760413674748,0.06115107913669065,3.162196498890441e-05
CDC20,UBERON:0002106,spleen,CL:0002048,late pro-B cell,3,1.58428955078125,0.029411764705882353,5.5803467627478375e-06
CDC20,UBERON:0002106,spleen,CL:0002092,bone marrow cell,2,1.478454351425171,0.017241379310344827,3.720231175165225e-06
CDC20,UBERON:0002106,spleen,CL:0002139,endothelial cell of vascular tree,1,2.652721643447876,0.002053388090349076,1.8601155875826124e-06
CDC20,UBERON:0002106,spleen,CL:0002191,granulocytopoietic cell,7,1.7512751988002233,0.040697674418604654,1.3020809113078287e-05
CDC20,UBERON:0002106,spleen,CL:0002193,myelocyte,2,2.086071014404297,0.037037037037037035,3.720231175165225e-06
CDC20,UBERON:0002106,spleen,CL:0002319,neural cell,1,1.509310007095337,0.043478260869565216,1.8601155875826124e-06
CDC20,UBERON:0002106,spleen,CL:0002320,connective tissue cell,1066,2.0350069257152907,0.030715150118135193,0.001982883216363065
CDC20,UBERON:0002106,spleen,CL:0002419,mature T cell,271,1.737241625345941,0.001998053556682789,0.000504091324234888
CDC20,UBERON:0002106,spleen,CL:0002496,intraepithelial lymphocyte,12,1.7262028058369954,0.007817589576547232,2.232138705099135e-05
CDC20,UBERON:0002106,spleen,CL:0008001,hematopoietic precursor cell,158,1.90667724609375,0.06605351170568562,0.00029389826283805277
CDC20,UBERON:0002106,spleen,CL:0011026,progenitor cell,180,1.8833585951063367,0.0053235537678930555,0.00033482080576487024
CDC20,UBERON:0002106,spleen,CL:0011115,precursor cell,180,1.8833585951063367,0.0053235537678930555,0.00033482080576487024
CDC20,UBERON:0002106,spleen,CL:2000095,cord blood hematopoietic stem cell,1,2.0017569065093994,0.125,1.8601155875826124e-06
CDC20,UBERON:0002106,spleen,CL:4033054,perivascular cell,26,1.8058524498572717,0.032663316582914576,4.8363005277147925e-05
CDC20,UBERON:0002106,spleen,tissue_stats,tendon of semitendinosus,5185,1.882696668575217,,0.009644699321615845
CDC20,UBERON:0002107,liver,CL:0000000,cell,33804,1.898246717289374,0.023488669100490425,0.023398078815892752
CDC20,UBERON:0002107,liver,CL:0000031,neuroblast (sensu Vertebrata),31,1.5683736493510585,0.0022179294555340918,2.14572371107761e-05
CDC20,UBERON:0002107,liver,CL:0000034,stem cell,187,2.0090983181713735,0.006281069461238748,0.0001294355916037139
CDC20,UBERON:0002107,liver,CL:0000037,hematopoietic stem cell,57,2.0027005379660086,0.00879901204075332,3.9453629526265735e-05
CDC20,UBERON:0002107,liver,CL:0000038,erythroid progenitor cell,2004,2.083200298621507,0.19228554979850315,0.0013871065538708163
CDC20,UBERON:0002107,liver,CL:0000049,common myeloid progenitor,5,1.5314677238464356,0.008488964346349746,3.460844695286468e-06
CDC20,UBERON:0002107,liver,CL:0000050,megakaryocyte-erythroid progenitor cell,127,1.7119734155850148,0.030303030303030304,8.790545526027629e-05
CDC20,UBERON:0002107,liver,CL:0000051,common lymphoid progenitor,10,1.705812644958496,0.012658227848101266,6.921689390572936e-06
CDC20,UBERON:0002107,liver,CL:0000057,fibroblast,606,1.769426704633354,0.010258667388949079,0.00041945437706871993
CDC20,UBERON:0002107,liver,CL:0000066,epithelial cell,2345,1.8203683035714286,0.005830780553787397,0.0016231361620893535
CDC20,UBERON:0002107,liver,CL:0000068,duct epithelial cell,8,1.7587398290634155,0.0005594014404587092,5.537351512458349e-06
CDC20,UBERON:0002107,liver,CL:0000071,blood vessel endothelial cell,34,1.6522721683277803,0.002166156982670744,2.353374392794798e-05
CDC20,UBERON:0002107,liver,CL:0000076,squamous epithelial cell,43,1.710067394167878,0.0027083202116268816,2.9763264379463623e-05
CDC20,UBERON:0002107,liver,CL:0000077,mesothelial cell,9,1.9284051259358723,0.049723756906077346,6.229520451515642e-06
CDC20,UBERON:0002107,liver,CL:0000081,blood cell,15724,1.868492233210379,0.18783448012232415,0.010883664397736885
CDC20,UBERON:0002107,liver,CL:0000084,T cell,321,1.894381609289817,0.0016567057876319946,0.00022218622943739124
CDC20,UBERON:0002107,liver,CL:0000091,Kupffer cell,101,1.6813803191232208,0.004058832985050635,6.990906284478665e-05
CDC20,UBERON:0002107,liver,CL:0000094,granulocyte,104,1.898406982421875,0.0042219786465310764,7.198556966195854e-05
CDC20,UBERON:0002107,liver,CL:0000095,neuron associated cell,2,1.5137749910354614,0.05263157894736842,1.3843378781145873e-06
CDC20,UBERON:0002107,liver,CL:0000097,mast cell,103,1.8876748686855278,0.0591614014933946,7.129340072290124e-05
CDC20,UBERON:0002107,liver,CL:0000113,mononuclear phagocyte,1425,1.7651312362938596,0.00651351153691447,0.0009863407381566433
CDC20,UBERON:0002107,liver,CL:0000115,endothelial cell,635,1.8913441575418306,0.007179927861512195,0.00043952727630138145
CDC20,UBERON:0002107,liver,CL:0000125,glial cell,2,1.5137749910354614,0.05263157894736842,1.3843378781145873e-06
CDC20,UBERON:0002107,liver,CL:0000145,professional antigen presenting cell,1416,1.7635756670418432,0.009175917105698012,0.0009801112177051277
CDC20,UBERON:0002107,liver,CL:0000150,glandular epithelial cell,16,1.72153902053833,0.005604203152364273,1.1074703024916698e-05
CDC20,UBERON:0002107,liver,CL:0000151,secretory cell,122,1.8810150896916624,0.02484725050916497,8.444461056498982e-05
